id,order_id,shipment_status,shipped_date,delivered_date
ORDER_000004478_SHIPMENT,ORDER_000004478,DELIVERED,2026-01-30T02:49:41,2026-01-31T11:49:41
ORDER_000004479_SHIPMENT,ORDER_000004479,DELIVERED,2026-11-18T13:40:44,2026-11-21T13:40:44
ORDER_000004480_SHIPMENT,ORDER_000004480,DELIVERED,2026-05-05T14:59:06,2026-05-06T16:59:06
ORDER_000004481_SHIPMENT,ORDER_000004481,IN_TRANSIT,2026-08-23T11:57:11,
ORDER_000004482_SHIPMENT,ORDER_000004482,PROCESSING,,
ORDER_000004483_SHIPMENT,ORDER_000004483,IN_TRANSIT,2026-08-15T05:04:41,
ORDER_000004484_SHIPMENT,ORDER_000004484,IN_TRANSIT,2026-09-06T21:08:42,
ORDER_000004485_SHIPMENT,ORDER_000004485,DELIVERED,2026-05-06T10:43:14,2026-05-08T21:43:14
ORDER_000004486_SHIPMENT,ORDER_000004486,IN_TRANSIT,2026-09-20T11:23:55,
ORDER_000004487_SHIPMENT,ORDER_000004487,PROCESSING,,
ORDER_000004488_SHIPMENT,ORDER_000004488,DELIVERED,2026-02-18T02:18:25,2026-02-23T16:18:25
ORDER_000004489_SHIPMENT,ORDER_000004489,DELIVERED,2026-05-16T05:46:48,2026-05-21T10:46:48
ORDER_000004490_SHIPMENT,ORDER_000004490,DELIVERED,2026-11-03T00:38:59,2026-11-08T10:38:59
ORDER_000004491_SHIPMENT,ORDER_000004491,DELIVERED,2026-04-15T05:37:51,2026-04-21T20:37:51
ORDER_000004492_SHIPMENT,ORDER_000004492,PROCESSING,,
ORDER_000004493_SHIPMENT,ORDER_000004493,IN_TRANSIT,2026-08-28T08:52:40,
ORDER_000004494_SHIPMENT,ORDER_000004494,DELIVERED,2026-05-25T07:22:57,2026-06-01T06:22:57
ORDER_000004495_SHIPMENT,ORDER_000004495,DELIVERED,2026-02-05T00:11:21,2026-02-09T23:11:21
ORDER_000004496_SHIPMENT,ORDER_000004496,IN_TRANSIT,2026-10-22T08:14:13,
ORDER_000004497_SHIPMENT,ORDER_000004497,PROCESSING,,
ORDER_000004498_SHIPMENT,ORDER_000004498,DELIVERED,2026-01-12T23:38:39,2026-01-14T07:38:39
ORDER_000004499_SHIPMENT,ORDER_000004499,DELIVERED,2026-11-18T09:46:16,2026-11-23T20:46:16
ORDER_000004500_SHIPMENT,ORDER_000004500,DELIVERED,2026-06-22T18:15:08,2026-06-25T08:15:08
ORDER_000004501_SHIPMENT,ORDER_000004501,DELIVERED,2026-10-27T15:19:35,2026-11-02T03:19:35
ORDER_000004502_SHIPMENT,ORDER_000004502,PROCESSING,,
ORDER_000004503_SHIPMENT,ORDER_000004503,DELIVERED,2026-08-03T22:39:34,2026-08-04T21:39:34
ORDER_000004504_SHIPMENT,ORDER_000004504,DELIVERED,2026-12-02T11:13:05,2026-12-09T00:13:05
ORDER_000004505_SHIPMENT,ORDER_000004505,IN_TRANSIT,2026-03-09T05:01:46,
ORDER_000004506_SHIPMENT,ORDER_000004506,DELIVERED,2026-10-06T18:16:33,2026-10-08T14:16:33
ORDER_000004507_SHIPMENT,ORDER_000004507,PROCESSING,,
ORDER_000004508_SHIPMENT,ORDER_000004508,IN_TRANSIT,2026-12-30T16:32:03,
ORDER_000004509_SHIPMENT,ORDER_000004509,DELIVERED,2026-08-16T03:28:20,2026-08-20T17:28:20
ORDER_000004510_SHIPMENT,ORDER_000004510,DELIVERED,2026-10-03T22:34:15,2026-10-10T14:34:15
ORDER_000004511_SHIPMENT,ORDER_000004511,PROCESSING,,
ORDER_000004512_SHIPMENT,ORDER_000004512,DELIVERED,2026-04-26T02:04:31,2026-04-29T11:04:31
ORDER_000004513_SHIPMENT,ORDER_000004513,PROCESSING,,
ORDER_000004514_SHIPMENT,ORDER_000004514,IN_TRANSIT,2026-05-11T08:37:51,
ORDER_000004515_SHIPMENT,ORDER_000004515,DELIVERED,2026-04-25T10:35:44,2026-05-02T01:35:44
ORDER_000004516_SHIPMENT,ORDER_000004516,DELIVERED,2026-01-28T14:21:44,2026-02-02T03:21:44
ORDER_000004517_SHIPMENT,ORDER_000004517,DELIVERED,2026-12-19T12:15:40,2026-12-22T06:15:40
ORDER_000004518_SHIPMENT,ORDER_000004518,DELIVERED,2026-05-13T00:52:03,2026-05-19T14:52:03
ORDER_000004519_SHIPMENT,ORDER_000004519,IN_TRANSIT,2026-01-17T11:40:22,
ORDER_000004520_SHIPMENT,ORDER_000004520,DELIVERED,2026-11-09T13:41:08,2026-11-12T00:41:08
ORDER_000004521_SHIPMENT,ORDER_000004521,PROCESSING,,
ORDER_000004522_SHIPMENT,ORDER_000004522,DELIVERED,2026-08-17T18:15:54,2026-08-18T18:15:54
ORDER_000004523_SHIPMENT,ORDER_000004523,DELIVERED,2026-12-30T06:04:12,2027-01-03T07:04:12
ORDER_000004524_SHIPMENT,ORDER_000004524,DELIVERED,2026-06-24T10:42:37,2026-06-26T18:42:37
ORDER_000004525_SHIPMENT,ORDER_000004525,DELIVERED,2026-09-09T04:59:10,2026-09-13T06:59:10
ORDER_000004526_SHIPMENT,ORDER_000004526,IN_TRANSIT,2026-08-13T21:05:53,
ORDER_000004527_SHIPMENT,ORDER_000004527,DELIVERED,2026-07-01T17:37:07,2026-07-03T10:37:07
ORDER_000004528_SHIPMENT,ORDER_000004528,DELIVERED,2026-04-20T05:44:24,2026-04-22T04:44:24
ORDER_000004529_SHIPMENT,ORDER_000004529,DELIVERED,2026-03-13T18:25:52,2026-03-19T02:25:52
ORDER_000004530_SHIPMENT,ORDER_000004530,DELIVERED,2026-10-21T01:05,2026-10-27T15:05
ORDER_000004531_SHIPMENT,ORDER_000004531,DELIVERED,2026-08-07T12:46:55,2026-08-08T14:46:55
ORDER_000004532_SHIPMENT,ORDER_000004532,DELIVERED,2026-07-04T19:48:02,2026-07-05T08:48:02
ORDER_000004533_SHIPMENT,ORDER_000004533,DELIVERED,2026-01-20T11:20:21,2026-01-26T02:20:21
ORDER_000004534_SHIPMENT,ORDER_000004534,DELIVERED,2026-05-22T11:44:47,2026-05-27T17:44:47
ORDER_000004535_SHIPMENT,ORDER_000004535,IN_TRANSIT,2026-01-10T02:17:17,
ORDER_000004536_SHIPMENT,ORDER_000004536,DELIVERED,2026-05-22T06:36,2026-05-27T13:36
ORDER_000004537_SHIPMENT,ORDER_000004537,DELIVERED,2026-05-12T06:35:24,2026-05-15T15:35:24
ORDER_000004538_SHIPMENT,ORDER_000004538,PROCESSING,,
ORDER_000004539_SHIPMENT,ORDER_000004539,PROCESSING,,
ORDER_000004540_SHIPMENT,ORDER_000004540,IN_TRANSIT,2026-12-17T13:36:05,
ORDER_000004541_SHIPMENT,ORDER_000004541,IN_TRANSIT,2026-11-27T20:28:21,
ORDER_000004542_SHIPMENT,ORDER_000004542,DELIVERED,2026-12-07T23:42:49,2026-12-13T18:42:49
ORDER_000004543_SHIPMENT,ORDER_000004543,DELIVERED,2026-04-21T04:59:15,2026-04-27T00:59:15
ORDER_000004544_SHIPMENT,ORDER_000004544,DELIVERED,2026-04-24T02:12:09,2026-04-30T05:12:09
ORDER_000004545_SHIPMENT,ORDER_000004545,DELIVERED,2026-05-02T10:17:51,2026-05-05T08:17:51
ORDER_000004546_SHIPMENT,ORDER_000004546,DELIVERED,2026-09-01T16:34:43,2026-09-05T16:34:43
ORDER_000004547_SHIPMENT,ORDER_000004547,PROCESSING,,
ORDER_000004548_SHIPMENT,ORDER_000004548,DELIVERED,2026-06-05T13:04:57,2026-06-08T16:04:57
ORDER_000004549_SHIPMENT,ORDER_000004549,DELIVERED,2026-06-28T20:11:54,2026-07-05T08:11:54
ORDER_000004550_SHIPMENT,ORDER_000004550,DELIVERED,2026-03-26T16:28:31,2026-03-28T06:28:31
ORDER_000004551_SHIPMENT,ORDER_000004551,DELIVERED,2026-09-14T12:19:35,2026-09-17T21:19:35
ORDER_000004552_SHIPMENT,ORDER_000004552,DELIVERED,2026-02-15T01:31:05,2026-02-20T13:31:05
ORDER_000004553_SHIPMENT,ORDER_000004553,DELIVERED,2026-09-30T05:43:39,2026-10-03T21:43:39
ORDER_000004554_SHIPMENT,ORDER_000004554,PROCESSING,,
ORDER_000004555_SHIPMENT,ORDER_000004555,PROCESSING,,
ORDER_000004556_SHIPMENT,ORDER_000004556,DELIVERED,2026-11-04T09:37:13,2026-11-08T15:37:13
ORDER_000004557_SHIPMENT,ORDER_000004557,DELIVERED,2026-02-17T09:43:23,2026-02-20T08:43:23
ORDER_000004558_SHIPMENT,ORDER_000004558,PROCESSING,,
ORDER_000004559_SHIPMENT,ORDER_000004559,IN_TRANSIT,2026-04-28T18:23:44,
ORDER_000004560_SHIPMENT,ORDER_000004560,DELIVERED,2026-06-06T13:01:34,2026-06-12T03:01:34
ORDER_000004561_SHIPMENT,ORDER_000004561,DELIVERED,2026-03-30T15:27:06,2026-04-01T21:27:06
ORDER_000004562_SHIPMENT,ORDER_000004562,DELIVERED,2026-09-26T16:33:01,2026-10-03T13:33:01
ORDER_000004563_SHIPMENT,ORDER_000004563,DELIVERED,2026-09-25T02:10:49,2026-09-27T13:10:49
ORDER_000004564_SHIPMENT,ORDER_000004564,DELIVERED,2026-05-12T09:49:24,2026-05-18T18:49:24
ORDER_000004565_SHIPMENT,ORDER_000004565,PROCESSING,,
ORDER_000004566_SHIPMENT,ORDER_000004566,IN_TRANSIT,2026-10-07T16:27:26,
ORDER_000004567_SHIPMENT,ORDER_000004567,DELIVERED,2026-08-09T17:08:38,2026-08-13T10:08:38
ORDER_000004568_SHIPMENT,ORDER_000004568,IN_TRANSIT,2026-07-08T17:54,
ORDER_000004569_SHIPMENT,ORDER_000004569,DELIVERED,2026-07-15T01:06:16,2026-07-21T12:06:16
ORDER_000004570_SHIPMENT,ORDER_000004570,PROCESSING,,
ORDER_000004571_SHIPMENT,ORDER_000004571,DELIVERED,2026-02-24T01:12:01,2026-02-27T10:12:01
ORDER_000004572_SHIPMENT,ORDER_000004572,PROCESSING,,
ORDER_000004573_SHIPMENT,ORDER_000004573,DELIVERED,2026-12-26T12:04:13,2026-12-29T00:04:13
ORDER_000004574_SHIPMENT,ORDER_000004574,DELIVERED,2026-02-06T05:17:26,2026-02-07T14:17:26
ORDER_000004575_SHIPMENT,ORDER_000004575,DELIVERED,2026-12-25T04:46:58,2026-12-31T11:46:58
ORDER_000004576_SHIPMENT,ORDER_000004576,DELIVERED,2026-08-20T19:40:52,2026-08-23T23:40:52
ORDER_000004577_SHIPMENT,ORDER_000004577,DELIVERED,2026-05-30T02:44:35,2026-06-05T03:44:35
ORDER_000004578_SHIPMENT,ORDER_000004578,PROCESSING,,
ORDER_000004579_SHIPMENT,ORDER_000004579,PROCESSING,,
ORDER_000004580_SHIPMENT,ORDER_000004580,IN_TRANSIT,2026-10-07T17:45:13,
ORDER_000004581_SHIPMENT,ORDER_000004581,PROCESSING,,
ORDER_000004582_SHIPMENT,ORDER_000004582,DELIVERED,2026-11-09T20:33:51,2026-11-15T20:33:51
ORDER_000004583_SHIPMENT,ORDER_000004583,DELIVERED,2026-12-29T18:05:50,2027-01-01T11:05:50
ORDER_000004584_SHIPMENT,ORDER_000004584,DELIVERED,2026-11-08T02:11:34,2026-11-11T21:11:34
ORDER_000004585_SHIPMENT,ORDER_000004585,DELIVERED,2026-02-03T17:03:10,2026-02-04T07:03:10
ORDER_000004586_SHIPMENT,ORDER_000004586,IN_TRANSIT,2026-10-24T06:09:38,
ORDER_000004587_SHIPMENT,ORDER_000004587,PROCESSING,,
ORDER_000004588_SHIPMENT,ORDER_000004588,DELIVERED,2026-11-19T00:24:01,2026-11-23T02:24:01
ORDER_000004589_SHIPMENT,ORDER_000004589,DELIVERED,2026-11-07T09:30:25,2026-11-12T10:30:25
ORDER_000004590_SHIPMENT,ORDER_000004590,DELIVERED,2026-07-21T19:07:51,2026-07-28T03:07:51
ORDER_000004591_SHIPMENT,ORDER_000004591,DELIVERED,2026-03-04T07:00:53,2026-03-09T17:00:53
ORDER_000004592_SHIPMENT,ORDER_000004592,IN_TRANSIT,2026-07-21T09:06:09,
ORDER_000004593_SHIPMENT,ORDER_000004593,DELIVERED,2026-10-14T09:09:38,2026-10-20T09:09:38
ORDER_000004594_SHIPMENT,ORDER_000004594,IN_TRANSIT,2026-05-31T01:39:10,
ORDER_000004595_SHIPMENT,ORDER_000004595,DELIVERED,2026-04-16T09:16:27,2026-04-23T04:16:27
ORDER_000004596_SHIPMENT,ORDER_000004596,PROCESSING,,
ORDER_000004597_SHIPMENT,ORDER_000004597,DELIVERED,2026-08-30T17:13:26,2026-09-01T23:13:26
ORDER_000004598_SHIPMENT,ORDER_000004598,PROCESSING,,
ORDER_000004599_SHIPMENT,ORDER_000004599,PROCESSING,,
ORDER_000004600_SHIPMENT,ORDER_000004600,DELIVERED,2026-02-13T08:26:51,2026-02-18T07:26:51
ORDER_000004601_SHIPMENT,ORDER_000004601,DELIVERED,2026-09-07T12:25:08,2026-09-13T05:25:08
ORDER_000004602_SHIPMENT,ORDER_000004602,DELIVERED,2026-03-26T15:46:09,2026-03-31T00:46:09
ORDER_000004603_SHIPMENT,ORDER_000004603,IN_TRANSIT,2026-01-05T02:09:12,
ORDER_000004604_SHIPMENT,ORDER_000004604,DELIVERED,2026-03-12T20:14:36,2026-03-15T19:14:36
ORDER_000004605_SHIPMENT,ORDER_000004605,DELIVERED,2026-02-02T16:54:31,2026-02-03T06:54:31
ORDER_000004606_SHIPMENT,ORDER_000004606,DELIVERED,2026-01-17T13:46:55,2026-01-20T16:46:55
ORDER_000004607_SHIPMENT,ORDER_000004607,DELIVERED,2026-05-05T16:20:43,2026-05-10T16:20:43
ORDER_000004608_SHIPMENT,ORDER_000004608,IN_TRANSIT,2026-09-18T10:08:07,
ORDER_000004609_SHIPMENT,ORDER_000004609,IN_TRANSIT,2026-01-28T03:21:19,
ORDER_000004610_SHIPMENT,ORDER_000004610,DELIVERED,2026-01-11T22:47:08,2026-01-17T11:47:08
ORDER_000004611_SHIPMENT,ORDER_000004611,DELIVERED,2026-03-05T09:36,2026-03-10T18:36
ORDER_000004612_SHIPMENT,ORDER_000004612,DELIVERED,2026-12-25T15:55:56,2026-12-31T14:55:56
ORDER_000004613_SHIPMENT,ORDER_000004613,PROCESSING,,
ORDER_000004614_SHIPMENT,ORDER_000004614,DELIVERED,2026-11-13T13:23:07,2026-11-16T08:23:07
ORDER_000004615_SHIPMENT,ORDER_000004615,DELIVERED,2026-05-29T18:46:25,2026-05-31T08:46:25
ORDER_000004616_SHIPMENT,ORDER_000004616,DELIVERED,2026-06-11T15:52:28,2026-06-16T09:52:28
ORDER_000004617_SHIPMENT,ORDER_000004617,DELIVERED,2026-06-03T02:56:08,2026-06-05T19:56:08
ORDER_000004618_SHIPMENT,ORDER_000004618,PROCESSING,,
ORDER_000004619_SHIPMENT,ORDER_000004619,DELIVERED,2026-09-26T19:46:43,2026-09-29T08:46:43
ORDER_000004620_SHIPMENT,ORDER_000004620,DELIVERED,2026-08-10T18:38:36,2026-08-12T13:38:36
ORDER_000004621_SHIPMENT,ORDER_000004621,PROCESSING,,
ORDER_000004622_SHIPMENT,ORDER_000004622,DELIVERED,2026-12-15T17:52:20,2026-12-21T20:52:20
ORDER_000004623_SHIPMENT,ORDER_000004623,DELIVERED,2026-08-25T19:59:23,2026-08-31T14:59:23
ORDER_000004624_SHIPMENT,ORDER_000004624,DELIVERED,2026-08-19T23:52:13,2026-08-25T03:52:13
ORDER_000004625_SHIPMENT,ORDER_000004625,PROCESSING,,
ORDER_000004626_SHIPMENT,ORDER_000004626,PROCESSING,,
ORDER_000004627_SHIPMENT,ORDER_000004627,DELIVERED,2026-01-22T21:35:28,2026-01-27T06:35:28
ORDER_000004628_SHIPMENT,ORDER_000004628,PROCESSING,,
ORDER_000004629_SHIPMENT,ORDER_000004629,PROCESSING,,
ORDER_000004630_SHIPMENT,ORDER_000004630,PROCESSING,,
ORDER_000004631_SHIPMENT,ORDER_000004631,DELIVERED,2026-02-22T09:44:30,2026-02-27T07:44:30
ORDER_000004632_SHIPMENT,ORDER_000004632,DELIVERED,2026-08-13T10:01:26,2026-08-17T21:01:26
ORDER_000004633_SHIPMENT,ORDER_000004633,IN_TRANSIT,2026-11-11T11:40:27,
ORDER_000004634_SHIPMENT,ORDER_000004634,DELIVERED,2026-09-20T20:07:49,2026-09-26T21:07:49
ORDER_000004635_SHIPMENT,ORDER_000004635,DELIVERED,2026-08-10T20:59:17,2026-08-16T00:59:17
ORDER_000004636_SHIPMENT,ORDER_000004636,DELIVERED,2026-07-23T09:51:32,2026-07-26T10:51:32
ORDER_000004637_SHIPMENT,ORDER_000004637,DELIVERED,2026-07-17T04:16:39,2026-07-19T21:16:39
ORDER_000004638_SHIPMENT,ORDER_000004638,DELIVERED,2026-05-30T16:37:39,2026-06-03T23:37:39
ORDER_000004639_SHIPMENT,ORDER_000004639,IN_TRANSIT,2026-09-29T14:48:54,
ORDER_000004640_SHIPMENT,ORDER_000004640,DELIVERED,2026-12-02T06:53:34,2026-12-07T13:53:34
ORDER_000004641_SHIPMENT,ORDER_000004641,DELIVERED,2026-11-17T00:24:11,2026-11-18T23:24:11
ORDER_000004642_SHIPMENT,ORDER_000004642,PROCESSING,,
ORDER_000004643_SHIPMENT,ORDER_000004643,DELIVERED,2026-01-13T23:37:25,2026-01-16T15:37:25
ORDER_000004644_SHIPMENT,ORDER_000004644,DELIVERED,2026-10-18T16:59:26,2026-10-20T19:59:26
ORDER_000004645_SHIPMENT,ORDER_000004645,DELIVERED,2026-08-27T23:43:18,2026-09-03T10:43:18
ORDER_000004646_SHIPMENT,ORDER_000004646,DELIVERED,2026-03-14T19:12:57,2026-03-15T22:12:57
ORDER_000004647_SHIPMENT,ORDER_000004647,PROCESSING,,
ORDER_000004648_SHIPMENT,ORDER_000004648,DELIVERED,2026-07-19T10:12:31,2026-07-20T05:12:31
ORDER_000004649_SHIPMENT,ORDER_000004649,DELIVERED,2026-05-01T21:29:14,2026-05-07T23:29:14
ORDER_000004650_SHIPMENT,ORDER_000004650,PROCESSING,,
ORDER_000004651_SHIPMENT,ORDER_000004651,DELIVERED,2026-10-16T23:14:09,2026-10-18T07:14:09
ORDER_000004652_SHIPMENT,ORDER_000004652,IN_TRANSIT,2026-12-31T05:55:16,
ORDER_000004653_SHIPMENT,ORDER_000004653,PROCESSING,,
ORDER_000004654_SHIPMENT,ORDER_000004654,PROCESSING,,
ORDER_000004655_SHIPMENT,ORDER_000004655,PROCESSING,,
ORDER_000004656_SHIPMENT,ORDER_000004656,PROCESSING,,
ORDER_000004657_SHIPMENT,ORDER_000004657,DELIVERED,2026-09-02T01:48:06,2026-09-06T15:48:06
ORDER_000004658_SHIPMENT,ORDER_000004658,DELIVERED,2026-12-16T20:30:03,2026-12-23T06:30:03
ORDER_000004659_SHIPMENT,ORDER_000004659,DELIVERED,2026-05-24T07:02:24,2026-05-29T07:02:24
ORDER_000004660_SHIPMENT,ORDER_000004660,DELIVERED,2026-05-11T23:33:57,2026-05-13T07:33:57
ORDER_000004661_SHIPMENT,ORDER_000004661,DELIVERED,2026-10-02T07:49:55,2026-10-05T06:49:55
ORDER_000004662_SHIPMENT,ORDER_000004662,IN_TRANSIT,2026-07-27T16:46:24,
ORDER_000004663_SHIPMENT,ORDER_000004663,DELIVERED,2026-06-16T23:09:54,2026-06-21T00:09:54
ORDER_000004664_SHIPMENT,ORDER_000004664,DELIVERED,2026-09-27T09:17:08,2026-10-03T10:17:08
ORDER_000004665_SHIPMENT,ORDER_000004665,PROCESSING,,
ORDER_000004666_SHIPMENT,ORDER_000004666,DELIVERED,2026-05-23T08:49:09,2026-05-27T23:49:09
ORDER_000004667_SHIPMENT,ORDER_000004667,PROCESSING,,
ORDER_000004668_SHIPMENT,ORDER_000004668,PROCESSING,,
ORDER_000004669_SHIPMENT,ORDER_000004669,PROCESSING,,
ORDER_000004670_SHIPMENT,ORDER_000004670,DELIVERED,2027-01-01T17:49:52,2027-01-08T03:49:52
ORDER_000004671_SHIPMENT,ORDER_000004671,PROCESSING,,
ORDER_000004672_SHIPMENT,ORDER_000004672,IN_TRANSIT,2026-12-22T00:01:28,
ORDER_000004673_SHIPMENT,ORDER_000004673,DELIVERED,2026-12-15T23:43:19,2026-12-18T18:43:19
ORDER_000004674_SHIPMENT,ORDER_000004674,PROCESSING,,
ORDER_000004675_SHIPMENT,ORDER_000004675,DELIVERED,2026-12-05T22:30:43,2026-12-07T19:30:43
ORDER_000004676_SHIPMENT,ORDER_000004676,DELIVERED,2026-12-21T23:30:24,2026-12-26T22:30:24
ORDER_000004677_SHIPMENT,ORDER_000004677,DELIVERED,2026-02-09T22:17:22,2026-02-16T12:17:22
ORDER_000004678_SHIPMENT,ORDER_000004678,DELIVERED,2026-11-17T07:12:04,2026-11-22T07:12:04
ORDER_000004679_SHIPMENT,ORDER_000004679,DELIVERED,2026-08-17T15:39:17,2026-08-20T17:39:17
ORDER_000004680_SHIPMENT,ORDER_000004680,PROCESSING,,
ORDER_000004681_SHIPMENT,ORDER_000004681,DELIVERED,2026-12-23T08:24:27,2026-12-23T21:24:27
ORDER_000004682_SHIPMENT,ORDER_000004682,DELIVERED,2026-01-23T18:38,2026-01-27T06:38
ORDER_000004683_SHIPMENT,ORDER_000004683,PROCESSING,,
ORDER_000004684_SHIPMENT,ORDER_000004684,IN_TRANSIT,2026-10-31T07:18:20,
ORDER_000004685_SHIPMENT,ORDER_000004685,DELIVERED,2026-10-10T07:44:34,2026-10-13T11:44:34
ORDER_000004686_SHIPMENT,ORDER_000004686,PROCESSING,,
ORDER_000004687_SHIPMENT,ORDER_000004687,DELIVERED,2026-06-28T01:56:55,2026-06-29T11:56:55
ORDER_000004688_SHIPMENT,ORDER_000004688,DELIVERED,2026-12-15T19:33:40,2026-12-22T11:33:40
ORDER_000004689_SHIPMENT,ORDER_000004689,DELIVERED,2026-12-14T14:47:59,2026-12-17T05:47:59
ORDER_000004690_SHIPMENT,ORDER_000004690,DELIVERED,2026-11-29T10:45:27,2026-12-04T05:45:27
ORDER_000004691_SHIPMENT,ORDER_000004691,PROCESSING,,
ORDER_000004692_SHIPMENT,ORDER_000004692,DELIVERED,2026-07-21T23:26:18,2026-07-27T08:26:18
ORDER_000004693_SHIPMENT,ORDER_000004693,PROCESSING,,
ORDER_000004694_SHIPMENT,ORDER_000004694,DELIVERED,2026-12-12T10:05:11,2026-12-13T22:05:11
ORDER_000004695_SHIPMENT,ORDER_000004695,DELIVERED,2026-10-17T14:26:57,2026-10-21T10:26:57
ORDER_000004696_SHIPMENT,ORDER_000004696,PROCESSING,,
ORDER_000004697_SHIPMENT,ORDER_000004697,PROCESSING,,
ORDER_000004698_SHIPMENT,ORDER_000004698,IN_TRANSIT,2026-08-25T15:37:09,
ORDER_000004699_SHIPMENT,ORDER_000004699,IN_TRANSIT,2026-10-02T20:17:47,
ORDER_000004700_SHIPMENT,ORDER_000004700,DELIVERED,2026-10-06T02:03:36,2026-10-07T19:03:36
ORDER_000004701_SHIPMENT,ORDER_000004701,DELIVERED,2026-11-21T15:56:18,2026-11-23T19:56:18
ORDER_000004702_SHIPMENT,ORDER_000004702,DELIVERED,2026-07-12T16:10:02,2026-07-17T15:10:02
ORDER_000004703_SHIPMENT,ORDER_000004703,IN_TRANSIT,2026-01-03T22:59:48,
ORDER_000004704_SHIPMENT,ORDER_000004704,DELIVERED,2026-12-22T13:38:04,2026-12-29T13:38:04
ORDER_000004705_SHIPMENT,ORDER_000004705,DELIVERED,2026-01-04T12:08:24,2026-01-08T04:08:24
ORDER_000004706_SHIPMENT,ORDER_000004706,DELIVERED,2026-06-27T14:51:29,2026-07-04T10:51:29
ORDER_000004707_SHIPMENT,ORDER_000004707,DELIVERED,2026-02-14T16:55:53,2026-02-20T20:55:53
ORDER_000004708_SHIPMENT,ORDER_000004708,DELIVERED,2026-07-05T02:11:38,2026-07-07T21:11:38
ORDER_000004709_SHIPMENT,ORDER_000004709,IN_TRANSIT,2026-09-18T16:54:25,
ORDER_000004710_SHIPMENT,ORDER_000004710,DELIVERED,2026-07-26T23:41:40,2026-07-31T04:41:40
ORDER_000004711_SHIPMENT,ORDER_000004711,DELIVERED,2026-01-09T22:07:44,2026-01-16T04:07:44
ORDER_000004712_SHIPMENT,ORDER_000004712,DELIVERED,2026-04-19T08:39:43,2026-04-24T22:39:43
ORDER_000004713_SHIPMENT,ORDER_000004713,PROCESSING,,
ORDER_000004714_SHIPMENT,ORDER_000004714,IN_TRANSIT,2026-12-18T14:53:56,
ORDER_000004715_SHIPMENT,ORDER_000004715,DELIVERED,2026-07-08T04:12:51,2026-07-08T23:12:51
ORDER_000004716_SHIPMENT,ORDER_000004716,DELIVERED,2026-05-01T20:41:29,2026-05-04T10:41:29
ORDER_000004717_SHIPMENT,ORDER_000004717,IN_TRANSIT,2026-05-10T03:03:29,
ORDER_000004718_SHIPMENT,ORDER_000004718,DELIVERED,2026-03-04T06:14:03,2026-03-07T07:14:03
ORDER_000004719_SHIPMENT,ORDER_000004719,PROCESSING,,
ORDER_000004720_SHIPMENT,ORDER_000004720,DELIVERED,2026-01-30T07:14:48,2026-01-31T17:14:48
ORDER_000004721_SHIPMENT,ORDER_000004721,DELIVERED,2026-07-12T19:12:36,2026-07-19T02:12:36
ORDER_000004722_SHIPMENT,ORDER_000004722,PROCESSING,,
ORDER_000004723_SHIPMENT,ORDER_000004723,PROCESSING,,
ORDER_000004724_SHIPMENT,ORDER_000004724,DELIVERED,2026-09-24T04:08:20,2026-09-24T18:08:20
ORDER_000004725_SHIPMENT,ORDER_000004725,DELIVERED,2026-06-19T21:26:39,2026-06-23T06:26:39
ORDER_000004726_SHIPMENT,ORDER_000004726,DELIVERED,2026-09-21T05:06:43,2026-09-23T07:06:43
ORDER_000004727_SHIPMENT,ORDER_000004727,PROCESSING,,
ORDER_000004728_SHIPMENT,ORDER_000004728,DELIVERED,2027-01-03T11:04:13,2027-01-06T11:04:13
ORDER_000004729_SHIPMENT,ORDER_000004729,PROCESSING,,
ORDER_000004730_SHIPMENT,ORDER_000004730,DELIVERED,2026-07-21T15:01:38,2026-07-27T21:01:38
ORDER_000004731_SHIPMENT,ORDER_000004731,IN_TRANSIT,2026-04-27T22:28:05,
ORDER_000004732_SHIPMENT,ORDER_000004732,DELIVERED,2026-04-03T01:03:16,2026-04-07T08:03:16
ORDER_000004733_SHIPMENT,ORDER_000004733,DELIVERED,2026-05-02T01:53:57,2026-05-08T17:53:57
ORDER_000004734_SHIPMENT,ORDER_000004734,DELIVERED,2026-01-31T09:45:19,2026-02-07T01:45:19
ORDER_000004735_SHIPMENT,ORDER_000004735,DELIVERED,2026-10-27T01:23:08,2026-10-29T17:23:08
ORDER_000004736_SHIPMENT,ORDER_000004736,IN_TRANSIT,2026-11-30T21:42:08,
ORDER_000004737_SHIPMENT,ORDER_000004737,IN_TRANSIT,2026-05-23T14:26:01,
ORDER_000004738_SHIPMENT,ORDER_000004738,DELIVERED,2026-04-09T15:32:48,2026-04-14T13:32:48
ORDER_000004739_SHIPMENT,ORDER_000004739,DELIVERED,2026-05-25T18:17:29,2026-05-30T13:17:29
ORDER_000004740_SHIPMENT,ORDER_000004740,PROCESSING,,
ORDER_000004741_SHIPMENT,ORDER_000004741,DELIVERED,2026-09-17T03:26:28,2026-09-22T08:26:28
ORDER_000004742_SHIPMENT,ORDER_000004742,DELIVERED,2026-12-23T00:31:25,2026-12-24T09:31:25
ORDER_000004743_SHIPMENT,ORDER_000004743,DELIVERED,2026-01-29T14:59:18,2026-02-03T21:59:18
ORDER_000004744_SHIPMENT,ORDER_000004744,PROCESSING,,
ORDER_000004745_SHIPMENT,ORDER_000004745,PROCESSING,,
